start_sec,duration,text
178.48,1.990000000000009,pour le chien de gérer cet aboiement et où<00:02:58.720><c> on</c><00:02:58.840><c> est</c><00:02:58.920><c> plutôt</c><00:02:59.200><c> sur</c><00:02:59.280><c> de</c><00:02:59.400><c> la</c><00:02:59.519><c> ré</c><00:02:59.959><c> activité</c>
180.47,0.009999999999990905,où on est plutôt sur de la ré activité
180.48,1.7490000000000236,où on est plutôt sur de la ré activité donc<00:03:00.680><c> une</c><00:03:00.959><c> réaction</c><00:03:01.319><c> qui</c><00:03:01.519><c> est</c><00:03:01.720><c> un</c><00:03:01.800><c> petit</c><00:03:01.959><c> peu</c>
182.229,0.009999999999990905,donc une réaction qui est un petit peu
182.239,2.6299999999999955,donc une réaction qui est un petit peu exagérée<00:03:02.879><c> face</c><00:03:03.200><c> au</c><00:03:03.440><c> stimulus</c><00:03:04.040><c> et</c><00:03:04.200><c> que</c><00:03:04.280><c> là</c><00:03:04.720><c> le</c>
184.869,0.009999999999990905,exagérée face au stimulus et que là le
184.879,1.4300000000000068,exagérée face au stimulus et que là le chien<00:03:05.159><c> ne</c><00:03:05.239><c> peut</c><00:03:05.400><c> pas</c><00:03:05.440><c> s'arrêter</c><00:03:05.879><c> de</c><00:03:06.000><c> lui-même</c>
186.309,0.009999999999990905,chien ne peut pas s'arrêter de lui-même
186.319,1.7110000000000127,chien ne peut pas s'arrêter de lui-même et<00:03:06.440><c> qu'une</c><00:03:06.680><c> intervention</c><00:03:07.159><c> de</c><00:03:07.239><c> votre</c><00:03:07.480><c> part</c>
188.03,0.009999999999990905,et qu'une intervention de votre part
188.04,1.710000000000008,et qu'une intervention de votre part bien<00:03:08.200><c> sûr</c><00:03:08.360><c> sans</c><00:03:08.840><c> violence</c><00:03:09.280><c> ne</c><00:03:09.400><c> suffit</c><00:03:09.680><c> pas</c>
189.75,0.009999999999990905,bien sûr sans violence ne suffit pas
189.76,1.670000000000016,bien sûr sans violence ne suffit pas pour<00:03:09.840><c> l'arrêter</c><00:03:10.360><c> d'aboyer</c><00:03:10.920><c> alors</c><00:03:11.080><c> c'est</c><00:03:11.239><c> tout</c>
191.43,0.009999999999990905,pour l'arrêter d'aboyer alors c'est tout
191.44,1.5900000000000034,pour l'arrêter d'aboyer alors c'est tout autre<00:03:11.640><c> chose</c><00:03:11.840><c> là</c><00:03:12.200><c> on</c><00:03:12.280><c> va</c><00:03:12.400><c> être</c><00:03:12.560><c> avec</c><00:03:12.760><c> un</c><00:03:12.840><c> chien</c>
193.03,0.009999999999990905,autre chose là on va être avec un chien
193.04,1.7900000000000205,autre chose là on va être avec un chien qui<00:03:13.159><c> est</c><00:03:13.360><c> débordé</c><00:03:13.879><c> émotionnellement</c><00:03:14.680><c> le</c>
194.83,0.009999999999990905,qui est débordé émotionnellement le
194.84,1.710000000000008,qui est débordé émotionnellement le récompenser<00:03:15.400><c> pendant</c><00:03:15.799><c> qu'il</c><00:03:16.000><c> la</c><00:03:16.080><c> boit</c><00:03:16.400><c> va</c>
196.55,0.009999999999990905,récompenser pendant qu'il la boit va
196.56,1.6299999999999955,récompenser pendant qu'il la boit va être<00:03:17.120><c> important</c><00:03:17.480><c> et</c><00:03:17.640><c> je</c><00:03:17.720><c> vois</c><00:03:17.920><c> que</c><00:03:18.000><c> ça</c><00:03:18.080><c> peut</c>
198.19,0.009999999999990905,être important et je vois que ça peut
198.2,1.3500000000000227,être important et je vois que ça peut faire<00:03:18.519><c> tiquer</c><00:03:18.840><c> beaucoup</c><00:03:19.080><c> de</c><00:03:19.159><c> personnes</c><00:03:19.480><c> mais</c>
199.55,0.009999999999990905,faire tiquer beaucoup de personnes mais
199.56,0.9900000000000091,faire tiquer beaucoup de personnes mais ne<00:03:19.680><c> vous</c><00:03:19.760><c> inquiétez</c><00:03:20.159><c> pas</c><00:03:20.239><c> on</c><00:03:20.319><c> va</c><00:03:20.440><c> vous</c>
200.55,0.009999999999990905,ne vous inquiétez pas on va vous
200.56,1.789999999999992,ne vous inquiétez pas on va vous expliquer<00:03:21.000><c> pourquoi</c><00:03:21.440><c> donc</c><00:03:21.640><c> le</c><00:03:21.840><c> récompenser</c>
202.35,0.010000000000019327,expliquer pourquoi donc le récompenser
202.36,2.549999999999983,expliquer pourquoi donc le récompenser pendant<00:03:22.640><c> qu'il</c><00:03:22.840><c> a</c><00:03:22.959><c> boit</c><00:03:23.480><c> oui</c><00:03:23.959><c> et</c><00:03:24.239><c> ensuite</c><00:03:24.640><c> lui</c>
204.91,0.009999999999990905,pendant qu'il a boit oui et ensuite lui
204.92,2.309000000000026,pendant qu'il a boit oui et ensuite lui apprendre<00:03:25.480><c> à</c><00:03:25.760><c> avoir</c><00:03:26.239><c> d'autres</c><00:03:26.680><c> activités</c><00:03:27.159><c> qui</c>
207.229,0.009999999999990905,apprendre à avoir d'autres activités qui
207.239,1.7909999999999968,apprendre à avoir d'autres activités qui vont<00:03:27.440><c> lui</c><00:03:27.560><c> permettre</c><00:03:27.920><c> de</c><00:03:28.040><c> décharger</c><00:03:28.760><c> et</c><00:03:28.920><c> de</c>
209.03,0.009999999999990905,vont lui permettre de décharger et de
209.04,1.5100000000000193,vont lui permettre de décharger et de pouvoir<00:03:29.280><c> se</c><00:03:29.400><c> calmer</c><00:03:30.159><c> comme</c><00:03:30.360><c> de</c><00:03:30.439><c> la</c>
210.55,0.009999999999990905,pouvoir se calmer comme de la
210.56,1.9489999999999839,pouvoir se calmer comme de la mastication<00:03:31.280><c> ou</c><00:03:31.360><c> de</c><00:03:31.439><c> la</c><00:03:31.560><c> fouille</c><00:03:31.879><c> du</c><00:03:32.000><c> léchage</c>
212.509,0.010000000000019327,mastication ou de la fouille du léchage
212.519,1.2699999999999818,mastication ou de la fouille du léchage ou<00:03:32.560><c> même</c><00:03:32.760><c> des</c><00:03:33.000><c> câlins</c><00:03:33.360><c> donc</c><00:03:33.480><c> là</c><00:03:33.599><c> dans</c><00:03:33.720><c> ce</c>
213.789,0.010000000000019327,ou même des câlins donc là dans ce
213.799,1.7510000000000048,ou même des câlins donc là dans ce cas-là<00:03:34.159><c> quand</c><00:03:34.360><c> le</c><00:03:34.439><c> chien</c><00:03:34.640><c> il</c><00:03:35.000><c> la</c><00:03:35.239><c> boit</c>
215.55,0.009999999999990905,cas-là quand le chien il la boit
215.56,1.509999999999991,cas-là quand le chien il la boit tellement<00:03:35.840><c> intensément</c><00:03:36.319><c> qu'il</c><00:03:36.640><c> arrive</c><00:03:36.920><c> pas</c><00:03:37.000><c> à</c>
217.07,0.010000000000019327,tellement intensément qu'il arrive pas à
217.08,3.1899999999999977,tellement intensément qu'il arrive pas à s'arrêter<00:03:37.920><c> le</c><00:03:38.040><c> travail</c><00:03:38.439><c> va</c><00:03:38.560><c> devoir</c><00:03:39.280><c> commencer</c>
220.27,0.009999999999990905,s'arrêter le travail va devoir commencer
220.28,2.710000000000008,s'arrêter le travail va devoir commencer avec<00:03:40.760><c> un</c><00:03:40.920><c> travail</c><00:03:41.400><c> sur</c><00:03:41.920><c> l'état</c><00:03:42.360><c> émotionnel</c><00:03:42.879><c> du</c>
222.99,0.009999999999990905,avec un travail sur l'état émotionnel du
223.0,1.6299999999999955,avec un travail sur l'état émotionnel du chien<00:03:43.360><c> on</c><00:03:43.439><c> va</c><00:03:43.640><c> essayer</c><00:03:43.920><c> de</c><00:03:44.040><c> lui</c><00:03:44.200><c> apprendre</c>
224.63,0.009999999999990905,chien on va essayer de lui apprendre
224.64,1.8300000000000125,chien on va essayer de lui apprendre tout<00:03:44.760><c> simplement</c><00:03:45.080><c> à</c><00:03:45.280><c> arrêter</c><00:03:45.799><c> d'aboyer</c><00:03:46.319><c> et</c>
226.47,0.009999999999990905,tout simplement à arrêter d'aboyer et
226.48,2.109000000000009,tout simplement à arrêter d'aboyer et ensuite<00:03:46.680><c> à</c><00:03:46.879><c> lui</c><00:03:47.000><c> trouver</c><00:03:47.280><c> des</c><00:03:47.480><c> solutions</c><00:03:48.239><c> pour</c>
228.589,0.009999999999990905,ensuite à lui trouver des solutions pour
228.599,2.070999999999998,ensuite à lui trouver des solutions pour vivre<00:03:49.040><c> mieux</c><00:03:49.400><c> la</c><00:03:49.560><c> situation</c><00:03:50.159><c> et</c><00:03:50.239><c> pour</c><00:03:50.360><c> pouvoir</c>
230.67,0.010000000000019327,vivre mieux la situation et pour pouvoir
230.68,1.789999999999992,vivre mieux la situation et pour pouvoir décharger<00:03:51.360><c> autrement</c><00:03:51.840><c> pour</c><00:03:51.959><c> les</c><00:03:52.120><c> chiens</c><00:03:52.360><c> qui</c>
232.47,0.009999999999990905,décharger autrement pour les chiens qui
232.48,1.5500000000000114,décharger autrement pour les chiens qui ont<00:03:52.680><c> vraiment</c><00:03:53.040><c> vraiment</c><00:03:53.319><c> beaucoup</c><00:03:53.560><c> de</c><00:03:53.640><c> mal</c><00:03:53.840><c> à</c>
234.03,0.009999999999990905,ont vraiment vraiment beaucoup de mal à
234.04,2.3100000000000023,ont vraiment vraiment beaucoup de mal à arrêter<00:03:54.480><c> d'aboyer</c><00:03:55.480><c> qui</c><00:03:55.720><c> arrivent</c><00:03:56.040><c> pas</c><00:03:56.120><c> qui</c>
236.35,0.010000000000019327,arrêter d'aboyer qui arrivent pas qui
236.36,1.0299999999999727,arrêter d'aboyer qui arrivent pas qui sont<00:03:56.480><c> vraiment</c><00:03:56.760><c> dans</c><00:03:56.840><c> une</c><00:03:56.959><c> réaction</c>
237.39,0.010000000000019327,sont vraiment dans une réaction
237.4,2.430000000000007,sont vraiment dans une réaction excessive<00:03:57.920><c> avec</c><00:03:58.120><c> l'aboiement</c><00:03:58.959><c> il</c><00:03:59.159><c> faut</c><00:03:59.319><c> pas</c>
239.83,0.009999999999990905,excessive avec l'aboiement il faut pas
239.84,1.468999999999994,excessive avec l'aboiement il faut pas hésiteer<00:04:00.159><c> à</c><00:04:00.239><c> récompenser</c><00:04:00.840><c> pendant</c><00:04:01.120><c> que</c><00:04:01.200><c> le</c>
241.309,0.009999999999990905,hésiteer à récompenser pendant que le
241.319,1.350999999999999,hésiteer à récompenser pendant que le chien<00:04:01.480><c> à</c><00:04:01.720><c> bois</c><00:04:01.959><c> je</c><00:04:02.040><c> sais</c><00:04:02.200><c> que</c><00:04:02.280><c> ça</c><00:04:02.360><c> peut</c><00:04:02.519><c> être</c>
242.67,0.010000000000019327,chien à bois je sais que ça peut être
242.68,1.509999999999991,chien à bois je sais que ça peut être surprenant<00:04:03.159><c> alors</c><00:04:03.360><c> par</c><00:04:03.439><c> exemple</c><00:04:03.760><c> quand</c><00:04:04.159><c> le</c>
244.19,0.009999999999990905,surprenant alors par exemple quand le
244.2,1.990000000000009,surprenant alors par exemple quand le chien<00:04:04.400><c> AB</c><00:04:04.760><c> boois</c><00:04:05.040><c> beaucoup</c><00:04:05.360><c> beaucoup</c><00:04:06.040><c> vous</c>
246.19,0.009999999999990905,chien AB boois beaucoup beaucoup vous
246.2,2.7490000000000236,chien AB boois beaucoup beaucoup vous pouvez<00:04:06.640><c> dire</c><00:04:06.879><c> le</c><00:04:07.000><c> mot</c><00:04:07.280><c> habituel</c><00:04:07.959><c> comme</c><00:04:08.360><c> tiens</c>
248.949,0.009999999999990905,pouvez dire le mot habituel comme tiens
248.959,3.070999999999998,pouvez dire le mot habituel comme tiens ok<00:04:09.319><c> prends</c><00:04:09.799><c> chope</c><00:04:10.239><c> cherche</c><00:04:10.760><c> et</c><00:04:11.319><c> jeter</c><00:04:11.799><c> une</c>
252.03,0.009999999999990905,ok prends chope cherche et jeter une
252.04,1.950000000000017,ok prends chope cherche et jeter une poignée<00:04:12.480><c> de</c><00:04:12.599><c> friandise</c><00:04:13.200><c> au</c><00:04:13.280><c> sol</c><00:04:13.560><c> par</c><00:04:13.680><c> contre</c>
253.99,0.009999999999990905,poignée de friandise au sol par contre
254.0,2.1100000000000136,poignée de friandise au sol par contre vous<00:04:14.280><c> insistez</c><00:04:14.720><c> pas</c><00:04:15.079><c> vous</c><00:04:15.360><c> dites</c><00:04:15.760><c> juste</c><00:04:16.000><c> une</c>
256.11,0.009999999999990905,vous insistez pas vous dites juste une
256.12,1.7099999999999795,vous insistez pas vous dites juste une fois<00:04:16.280><c> le</c><00:04:16.359><c> mot</c><00:04:16.600><c> vous</c><00:04:16.759><c> jetez</c><00:04:17.079><c> les</c><00:04:17.239><c> friandis</c><00:04:17.720><c> au</c>
257.83,0.009999999999990905,fois le mot vous jetez les friandis au
257.84,2.590000000000032,fois le mot vous jetez les friandis au sol<00:04:18.440><c> au</c><00:04:18.639><c> préalable</c><00:04:19.280><c> c'est</c><00:04:19.799><c> important</c><00:04:20.160><c> que</c><00:04:20.280><c> le</c>
260.43,0.009999999999990905,sol au préalable c'est important que le
260.44,2.430000000000007,sol au préalable c'est important que le chien<00:04:21.040><c> connaisse</c><00:04:21.479><c> le</c><00:04:21.680><c> mot</c><00:04:21.959><c> libérateur</c><00:04:22.600><c> et</c>
262.87,0.009999999999990905,chien connaisse le mot libérateur et
262.88,1.4700000000000273,chien connaisse le mot libérateur et connaisse<00:04:23.280><c> aussi</c><00:04:23.400><c> cette</c><00:04:23.759><c> exercice</c><00:04:24.120><c> sans</c>
264.35,0.009999999999990905,connaisse aussi cette exercice sans
264.36,1.509999999999991,connaisse aussi cette exercice sans qu'il<00:04:24.560><c> y</c><00:04:24.639><c> ait</c><00:04:24.759><c> de</c><00:04:24.840><c> stress</c><00:04:25.160><c> ça</c><00:04:25.240><c> veut</c><00:04:25.400><c> dire</c><00:04:25.560><c> que</c>
265.87,0.009999999999990905,qu'il y ait de stress ça veut dire que
265.88,1.4700000000000273,qu'il y ait de stress ça veut dire que on<00:04:26.000><c> travaille</c><00:04:26.360><c> d'abord</c><00:04:26.600><c> cet</c><00:04:26.800><c> exercice</c><00:04:27.199><c> dans</c>
267.35,0.009999999999990905,on travaille d'abord cet exercice dans
267.36,1.7899999999999636,on travaille d'abord cet exercice dans un<00:04:27.440><c> état</c><00:04:27.680><c> sans</c><00:04:27.840><c> stress</c><00:04:28.120><c> et</c><00:04:28.199><c> sans</c><00:04:28.320><c> aboiement</c><00:04:29.000><c> il</c>
269.15,0.010000000000047748,un état sans stress et sans aboiement il
269.16,1.669999999999959,un état sans stress et sans aboiement il faut<00:04:29.320><c> que</c><00:04:29.400><c> le</c><00:04:29.800><c> chien</c><00:04:30.039><c> sache</c><00:04:30.400><c> fouiller</c><00:04:30.720><c> les</c>
270.83,0.009999999999990905,faut que le chien sache fouiller les
270.84,1.670000000000016,faut que le chien sache fouiller les croquettes<00:04:31.240><c> au</c><00:04:31.360><c> sol</c><00:04:31.720><c> ou</c><00:04:31.840><c> aller</c><00:04:32.120><c> chercher</c><00:04:32.360><c> les</c>
272.51,0.009999999999990905,croquettes au sol ou aller chercher les
272.52,1.5900000000000318,croquettes au sol ou aller chercher les croquettes<00:04:32.880><c> au</c><00:04:33.000><c> sol</c><00:04:33.160><c> sans</c><00:04:33.479><c> qu'il</c><00:04:33.720><c> y</c><00:04:33.800><c> ait</c><00:04:34.000><c> de</c>
274.11,0.009999999999990905,croquettes au sol sans qu'il y ait de
274.12,3.9499999999999886,croquettes au sol sans qu'il y ait de stimulus<00:04:35.080><c> qui</c><00:04:35.199><c> va</c><00:04:35.400><c> être</c><00:04:35.600><c> stressant</c>
278.07,0.009999999999990905,stimulus qui va être stressant
278.08,3.0300000000000296,stimulus qui va être stressant ok<00:04:39.320><c> oui</c>
281.11,0.009999999999990905,ok oui
281.12,10.75,ok oui oui<00:04:41.600><c> très</c><00:04:41.960><c> bien</c><00:04:42.600><c> oui</c><00:04:43.280><c> super</c><00:04:44.400><c> c'est</c><00:04:45.400><c> bien</c>
294.11,0.009999999999990905,cherche quand le chien va arrêter
294.12,1.5090000000000146,cherche quand le chien va arrêter d'aboyer<00:04:54.759><c> alors</c><00:04:54.919><c> à</c><00:04:55.039><c> ce</c><00:04:55.120><c> moment-là</c><00:04:55.520><c> vous</c>
295.629,0.009999999999990905,d'aboyer alors à ce moment-là vous
295.639,1.950999999999965,d'aboyer alors à ce moment-là vous pouvez<00:04:55.880><c> le</c><00:04:56.080><c> féliciter</c><00:04:56.600><c> vous</c><00:04:56.919><c> êtes</c><00:04:57.080><c> pas</c><00:04:57.199><c> obligé</c>
297.59,0.010000000000047748,pouvez le féliciter vous êtes pas obligé
297.6,1.1099999999999568,pouvez le féliciter vous êtes pas obligé de<00:04:57.680><c> lui</c><00:04:57.840><c> dire</c><00:04:58.000><c> d'aller</c><00:04:58.360><c> manger</c><00:04:58.560><c> ses</c>
298.71,0.010000000000047748,de lui dire d'aller manger ses
298.72,1.2699999999999818,de lui dire d'aller manger ses croquettes<00:04:59.080><c> parce</c><00:04:59.199><c> que</c><00:04:59.280><c> vous</c><00:04:59.360><c> lui</c><00:04:59.479><c> avez</c><00:04:59.800><c> déjà</c>
299.99,0.009999999999990905,croquettes parce que vous lui avez déjà
300.0,1.990000000000009,croquettes parce que vous lui avez déjà dit<00:05:00.160><c> une</c><00:05:00.320><c> fois</c><00:05:00.800><c> donc</c><00:05:00.919><c> s'il</c><00:05:01.520><c> y</c><00:05:01.680><c> va</c><00:05:01.800><c> pas</c><00:05:01.880><c> vous</c>
301.99,0.009999999999990905,dit une fois donc s'il y va pas vous
302.0,2.1499999999999773,dit une fois donc s'il y va pas vous pouvez<00:05:02.280><c> juste</c><00:05:02.440><c> lui</c><00:05:02.720><c> remontrer</c><00:05:03.280><c> lui</c><00:05:03.440><c> dire</c><00:05:03.840><c> si</c>
304.15,0.010000000000047748,pouvez juste lui remontrer lui dire si
304.16,2.6299999999999955,pouvez juste lui remontrer lui dire si si<00:05:04.320><c> vas-y</c><00:05:04.720><c> va</c><00:05:04.919><c> chercher</c><00:05:05.560><c> voilà</c><00:05:06.000><c> vous</c><00:05:06.320><c> insistez</c>
306.79,0.009999999999990905,si vas-y va chercher voilà vous insistez
306.8,1.509999999999991,si vas-y va chercher voilà vous insistez pas<00:05:06.880><c> vous</c><00:05:07.160><c> n'insistez</c><00:05:07.759><c> pas</c><00:05:07.840><c> il</c><00:05:07.919><c> y</c><00:05:08.039><c> a</c><00:05:08.160><c> pas</c>
308.31,0.009999999999990905,pas vous n'insistez pas il y a pas
308.32,1.8690000000000282,pas vous n'insistez pas il y a pas d'obligation<00:05:08.880><c> à</c><00:05:09.080><c> manger</c><00:05:09.360><c> à</c><00:05:09.479><c> ce</c><00:05:09.560><c> moment-là</c><00:05:10.120><c> par</c>
310.189,0.009999999999990905,d'obligation à manger à ce moment-là par
310.199,1.7099999999999795,d'obligation à manger à ce moment-là par contre<00:05:10.440><c> s'il</c><00:05:10.880><c> le</c><00:05:10.960><c> fait</c><00:05:11.120><c> de</c><00:05:11.199><c> lui-même</c><00:05:11.600><c> ou</c><00:05:11.680><c> qu'il</c>
311.909,0.009999999999990905,contre s'il le fait de lui-même ou qu'il
311.919,1.1100000000000136,contre s'il le fait de lui-même ou qu'il le<00:05:12.039><c> fait</c><00:05:12.240><c> une</c><00:05:12.360><c> fois</c><00:05:12.520><c> que</c><00:05:12.560><c> vous</c><00:05:12.680><c> lui</c><00:05:12.800><c> avez</c>
313.029,0.009999999999990905,le fait une fois que vous lui avez
313.039,2.271000000000015,le fait une fois que vous lui avez montré<00:05:13.639><c> là</c><00:05:13.880><c> vous</c><00:05:14.039><c> le</c><00:05:14.160><c> félicitez</c><00:05:14.680><c> bien</c><00:05:14.800><c> et</c><00:05:15.039><c> plus</c>
315.31,0.009999999999990905,montré là vous le félicitez bien et plus
315.32,1.4700000000000273,montré là vous le félicitez bien et plus il<00:05:15.400><c> va</c><00:05:15.479><c> manger</c><00:05:16.000><c> plus</c><00:05:16.160><c> vous</c><00:05:16.240><c> allez</c><00:05:16.479><c> mettre</c><00:05:16.720><c> des</c>
316.79,0.009999999999990905,il va manger plus vous allez mettre des
316.8,1.2699999999999818,il va manger plus vous allez mettre des croquettes<00:05:17.199><c> au</c><00:05:17.280><c> sol</c><00:05:17.520><c> pour</c><00:05:17.600><c> les</c><00:05:17.680><c> personnes</c><00:05:18.000><c> qui</c>
318.07,0.009999999999990905,croquettes au sol pour les personnes qui
318.08,1.2290000000000418,croquettes au sol pour les personnes qui s'inquiètent<00:05:18.520><c> pour</c><00:05:18.600><c> l'obésité</c><00:05:19.039><c> de</c><00:05:19.120><c> leur</c>
319.309,0.009999999999990905,s'inquiètent pour l'obésité de leur
319.319,1.4710000000000036,s'inquiètent pour l'obésité de leur chien<00:05:19.639><c> faites-le</c><00:05:20.080><c> avec</c><00:05:20.240><c> la</c><00:05:20.400><c> ration</c><00:05:20.639><c> de</c><00:05:20.720><c> la</c>
320.79,0.009999999999990905,chien faites-le avec la ration de la
320.8,1.7099999999999795,chien faites-le avec la ration de la journée<00:05:21.120><c> il</c><00:05:21.240><c> y</c><00:05:21.360><c> a</c><00:05:21.479><c> aucun</c><00:05:21.720><c> souci</c><00:05:22.080><c> peu</c><00:05:22.240><c> importe</c>
322.51,0.009999999999990905,journée il y a aucun souci peu importe
322.52,1.5500000000000114,journée il y a aucun souci peu importe le<00:05:22.560><c> temps</c><00:05:22.759><c> qu'il</c><00:05:23.000><c> a</c><00:05:23.120><c> mis</c><00:05:23.280><c> à</c><00:05:23.440><c> se</c><00:05:23.680><c> calmer</c>
324.07,0.009999999999990905,le temps qu'il a mis à se calmer
324.08,2.069999999999993,le temps qu'il a mis à se calmer l'important<00:05:24.560><c> c'est</c><00:05:24.680><c> d'associer</c><00:05:25.319><c> une</c><00:05:25.520><c> émotion</c>
326.15,0.010000000000047748,l'important c'est d'associer une émotion
326.16,2.109999999999957,l'important c'est d'associer une émotion positive<00:05:26.759><c> à</c><00:05:26.919><c> ses</c><00:05:27.120><c> aboiements</c><00:05:27.800><c> mais</c><00:05:27.919><c> aussi</c><00:05:28.120><c> de</c>
328.27,0.009999999999990905,positive à ses aboiements mais aussi de
328.28,1.9500000000000455,positive à ses aboiements mais aussi de l'accompagner<00:05:29.000><c> vers</c><00:05:29.240><c> une</c><00:05:29.720><c> activité</c><00:05:30.120><c> plus</c>
330.23,0.009999999999990905,l'accompagner vers une activité plus
330.24,1.4300000000000068,l'accompagner vers une activité plus intéressante<00:05:30.800><c> pour</c><00:05:30.919><c> tout</c><00:05:31.039><c> le</c><00:05:31.120><c> monde</c><00:05:31.400><c> le</c><00:05:31.479><c> fait</c>
331.67,0.009999999999990905,intéressante pour tout le monde le fait
331.68,2.3489999999999895,intéressante pour tout le monde le fait de<00:05:31.800><c> récompenser</c><00:05:32.639><c> l'aboiement</c><00:05:33.479><c> mais</c><00:05:33.639><c> aussi</c><00:05:33.960><c> le</c>
334.029,0.009999999999990905,de récompenser l'aboiement mais aussi le
334.039,3.2700000000000387,de récompenser l'aboiement mais aussi le fait<00:05:34.440><c> d'ingérer</c><00:05:35.280><c> des</c><00:05:35.520><c> aliments</c><00:05:36.319><c> ça</c><00:05:36.720><c> diminue</c>
337.309,0.009999999999990905,fait d'ingérer des aliments ça diminue
337.319,2.430000000000007,fait d'ingérer des aliments ça diminue le<00:05:37.400><c> stress</c><00:05:38.039><c> chez</c><00:05:38.319><c> l'animal</c><00:05:38.840><c> de</c><00:05:38.919><c> la</c><00:05:39.039><c> même</c><00:05:39.240><c> façon</c>
339.749,0.009999999999990905,le stress chez l'animal de la même façon
339.759,2.8700000000000045,le stress chez l'animal de la même façon la<00:05:40.000><c> fouille</c><00:05:40.680><c> et</c><00:05:40.960><c> le</c><00:05:41.080><c> fait</c><00:05:41.319><c> de</c><00:05:41.479><c> manger</c><00:05:41.800><c> au</c><00:05:42.000><c> sol</c>
342.629,0.009999999999990905,la fouille et le fait de manger au sol
342.639,3.1100000000000136,la fouille et le fait de manger au sol vont<00:05:43.039><c> solliciter</c><00:05:43.840><c> le</c><00:05:44.000><c> goût</c><00:05:44.280><c> et</c><00:05:44.759><c> l'olfaction</c>
345.749,0.009999999999990905,vont solliciter le goût et l'olfaction
345.759,2.269999999999982,vont solliciter le goût et l'olfaction mais<00:05:45.880><c> aussi</c><00:05:46.080><c> la</c><00:05:46.400><c> vue</c><00:05:46.759><c> la</c><00:05:46.919><c> recherche</c><00:05:47.479><c> bref</c><00:05:47.880><c> que</c>
348.029,0.009999999999990905,mais aussi la vue la recherche bref que
348.039,2.6709999999999923,mais aussi la vue la recherche bref que des<00:05:48.240><c> choses</c><00:05:48.840><c> qui</c><00:05:49.000><c> vont</c><00:05:49.199><c> faire</c><00:05:49.440><c> que</c><00:05:49.840><c> c'est</c><00:05:50.600><c> ça</c>
350.71,0.010000000000047748,des choses qui vont faire que c'est ça
350.72,1.7899999999999636,des choses qui vont faire que c'est ça va<00:05:50.880><c> à</c><00:05:51.000><c> l'encontre</c><00:05:51.440><c> de</c><00:05:51.520><c> l'aboiement</c><00:05:52.280><c> donc</c><00:05:52.440><c> ça</c>
352.51,0.009999999999990905,va à l'encontre de l'aboiement donc ça
352.52,2.2700000000000387,va à l'encontre de l'aboiement donc ça va<00:05:52.720><c> occuper</c><00:05:53.080><c> votre</c><00:05:53.319><c> chien</c><00:05:53.520><c> ça</c><00:05:53.680><c> va</c><00:05:53.840><c> le</c><00:05:53.960><c> détendre</c>
354.79,0.009999999999990905,va occuper votre chien ça va le détendre
354.8,2.430000000000007,va occuper votre chien ça va le détendre et<00:05:55.039><c> ça</c><00:05:55.199><c> va</c><00:05:55.400><c> lui</c><00:05:55.720><c> permettre</c><00:05:56.199><c> d'avoir</c><00:05:56.600><c> un</c><00:05:56.759><c> autre</c>
357.23,0.009999999999990905,et ça va lui permettre d'avoir un autre
357.24,1.4300000000000068,et ça va lui permettre d'avoir un autre comportement<00:05:57.759><c> une</c><00:05:57.880><c> autre</c><00:05:58.120><c> activité</c>
358.67,0.009999999999990905,comportement une autre activité
358.68,1.829999999999984,comportement une autre activité intéressante<00:05:59.639><c> qui</c><00:05:59.800><c> va</c><00:05:59.919><c> lui</c><00:06:00.039><c> faire</c><00:06:00.199><c> du</c><00:06:00.280><c> bien</c>
360.51,0.009999999999990905,intéressante qui va lui faire du bien
360.52,2.069999999999993,intéressante qui va lui faire du bien autrement<00:06:01.080><c> que</c><00:06:01.280><c> d'aboyer</c><00:06:01.919><c> le</c><00:06:02.000><c> chien</c><00:06:02.199><c> àois</c>
362.59,0.010000000000047748,autrement que d'aboyer le chien àois
362.6,1.349999999999966,autrement que d'aboyer le chien àois quand<00:06:02.720><c> il</c><00:06:02.840><c> est</c><00:06:02.919><c> très</c><00:06:03.120><c> stressé</c><00:06:03.600><c> donc</c><00:06:03.720><c> c'est</c>
363.95,0.009999999999990905,quand il est très stressé donc c'est
363.96,1.910000000000025,quand il est très stressé donc c'est hyper<00:06:04.319><c> intéressant</c><00:06:05.039><c> de</c><00:06:05.120><c> travailler</c><00:06:05.560><c> sur</c><00:06:05.720><c> des</c>
365.87,0.009999999999990905,hyper intéressant de travailler sur des
365.88,2.0289999999999964,hyper intéressant de travailler sur des activités<00:06:06.400><c> qui</c><00:06:06.520><c> vont</c><00:06:06.759><c> baisser</c><00:06:07.080><c> le</c><00:06:07.160><c> stress</c>
367.909,0.009999999999990905,activités qui vont baisser le stress
367.919,2.6310000000000286,activités qui vont baisser le stress pour<00:06:08.520><c> éviter</c><00:06:08.960><c> au</c><00:06:09.240><c> chiens</c><00:06:09.560><c> de</c><00:06:09.680><c> s'autorenforcer</c>
370.55,0.009999999999990905,pour éviter au chiens de s'autorenforcer
370.56,2.3100000000000023,pour éviter au chiens de s'autorenforcer en<00:06:10.680><c> aboyant</c><00:06:11.240><c> et</c><00:06:11.319><c> de</c><00:06:11.400><c> se</c><00:06:11.560><c> soulager</c><00:06:12.039><c> en</c><00:06:12.199><c> aboyant</c>
